name,description,Ammonia,Apple,Apricot,Berry,Blue Cheese,Blueberry,Cheese,Chemical,Chestnut,Citrus,Coffee,Diesel,Earthy,Flowery,Grape,Grapefruit,Honey,Lavender,Lemon,Lime,Mango,Mint,Nutty,Orange,Pepper,Pine,Pineapple,Plum,Pungent,Sage,Skunk,Spicy/Herbal,Strawberry,Sweet,Tar,Tea,Tobacco,Tree Fruit,Tropical,Vanilla,Woody,Aroused,Creative,Energetic,Euphoric,Focused,Giggly,Happy,Hungry,Relaxed,Sleepy,Talkative,Tingly,Uplifted,Hybrid,Indica,Sativa
Sour Tangie,"As of several hybrids descended from Tangie, Sour Tangie is a flavorful strain with a striking terpene profile that emulates both of its aromatic parents. 

Amsterdam-based DNA Genetics pollinated a Sour Diesel female with pollen from a Tangie male to produce this pungent bud with a lingering sweet-and-sour, fruit-and-diesel taste.


",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
Sour Tsunami,"Sour Tsunami is a Sativa-dominant hybrid that was first bred by Lawrence Ringo of the Southern Humboldt Seed Collective. After crossing an NYC Diesel with the Sour Diesel strain and back-crossing it with a Sour Diesel clone, Ringo then crossed the resulting genetics, which he named Double Diesel, to a West Coast Sativa-dominant strain called Ferrari. 

In 2010, Ringo then crossed those genes back with Sour Diesel, and the CBD-rich strain known as Sour Tsunami was officially bred. When grown from seeds, the strain is known for producing several phenotypes, of which about 25 percent will produce CBD-rich flowers. 

The strain won second place in 2018 for best CBD flower at Colorado’s famed Rooster Cup.
",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0
Space Monkey,"Space Monkey is an indica dominant hybrid bred by Bodhi Seeds. A cross between Gorilla Glue #4 and Wookie #15, it has notes of lavender, citrus, grape, and hops. Coated in frosty trichomes with fine orange hairs, the nugs give the appearance of having been dusted by fresh snowfall. This strain is something special. 

This strain is reported to provide a well-balanced high that is both stimulating as well as relaxing. The effect is a nice body buzz without the couch lock. THC levels are moderate at 15-20%.",0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0
Stardawg,"StarDawg, or Star Dawg, is a cross between a female Chemdawg 4 and a male Tres Dawg. Propagated by JJ Edwards of Top Dawg Seeds in 2011, Star Dawg is said to express a couple of phenotypes, one of which is considered Indica-dominant and the other considered to be Sativa-dominant. 

While the most famous StarDawg pheno, the Guava cut, won first place in the Best Sativa category at the 2012 Denver High Times Medical Cannabis Cup, the strain has been updated and reissued four times since 2011. 

The newest variations from StarDawg’s gene pool are referred to as the Illuminati, Corey Haim, and Kate Upton cuts. Despite sharing the same gene pool, each cut provides a slightly different flavor profile, smell, effect, plant structure, and flowering time. Of the varied cuts, Kate Upton is the most purple, Guava is the sweetest and produces the heaviest yields, while the Corey Haim and Illuminati cuts are claimed to be the most potent.

Dependent on the cut of StarDawg cultivated, the strain will either produce a short, compact, fast-flowering, Indica-dominant plant; or a fast-stretching, rapidly blossoming, Sativa-dominant plant. Indoors, the Sativa-leaning cut of Stardawg will finish flowering in roughly 63-73 days, while outdoor cultivators will need to wait until early October in the Northern Hemisphere, or early April in the Southern Hemisphere before they can harvest. The Indica-dominant cut of StarDawg, grown either indoors or outdoors, will take roughly 65 days to fully mature after entering the flowering period.

",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
StarKiller OG,"Starkiller -- sometimes called Star Killer or Starkiller OG -- was created in 2012 by Alabama-born Scott “Moonshine” Reach, founder of Colorado seed bank Rare Dankness. To create the strain, Reach pollinated a Skywalker OG clone from Denver’s Hartland Farmacy with pollen from his own Rare Dankness #2 male, which is a hybrid of Rugburn OG back-crossed with its Ghost OG mother. 

Starkiller’s won more than 50 awards across the globe, including 3rd Medical Hybrid and 2nd Colorado Hybrid at High Times’ Cannabis Cup in 2016. Reach said on average, Starkiller tests at more than 23% THC, and is frequently reported by combat veterans to quell anxiety and post-traumatic stress disorder (PTSD) symptoms. 


",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0
Strawberry,"Strawberry is an enigma of a cultivar with unknown genetics and an unknown breeder, though most online sources agree this strain was born in the Netherlands. Those who have sampled Strawberry claim it tastes like sweet, fresh berries with an earthy finish and smells of pungent fruit.
",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
Strawberry Banana,"Bred in Amsterdam by Reserva Privada -- a subdivision of DNA Genetics -- Strawberry Banana’s (also referred to as Strawnana) mother is a female Banana Kush from Crockett Family Farms crossed with a male Bubblegum selected from a pack of seeds originally bred by Serious Seeds. 

The end result is a frosty, resinous bud that’s notably easy to grow in virtually any environment, both indoors and outdoors. 

The strain has won several awards, including 1st Sativa Flower at the 2015 High Times Cannabis Cup, and 1st Judges Choice at Cannabis Cup Brazil in 2016. 

",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
Strawberry Cheesecake,"Strawberry Cheesecake, also called Strawberry Cake, is a cross of Chronic, White Widow and Cheese created by the breeder team at Heavyweight Seeds. According to the breeders, Strawberry Cheesecake tastes sweet, fruity, and earthy with matching aromas. Lab reports indicate a potency of 22% THC and 1.3% CBD. 
",0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0
Strawberry Diesel,"According to seed bank Holy Smoke Seeds, Strawberry Diesel is a cross of award-winning NYC Diesel and Strawberry Cough that results in a balanced hybrid with lots of trichomes and a reported moderate THC level. The taste is said to be sweet and fruity with diesel while it smells fruity and skunky.  ",0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
Strawberry Fields,"Strawberry Fields is a popular name among breeders, as multiple cannabis connoisseurs have created a cultivar in homage of the Beatles’ hit. 

STRAWBERRY FIELDS BY SAGAMARTHA SEEDS
Strawberry Fields is a backcross of Strawberry Cough and an unknown Indica strain, first bred by the team at Sagarmatha Seeds. It tastes like fresh berries and smells similar with woodsy undertones, according to reviews online. 

STRAWBERRY FIELDS OF UNKNOWN ORIGIN
Another version of Strawberry Fields comes from mysterious origins, thought to have first appeared in Vermont, according to sources online. According to one website, Strawberry Fields is so-called because the breeder grew the crop among his or her strawberry patch. True to its name, it has a fresh strawberry flavor profile. 

",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
Strawberry Kush,Strawberry Kush is most often found as a clone-only cross between Strawberry Cough and OG Kush. ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
Strawberry Lemonade,"The breeder at Barney’s Farm crossed Strawberry with its own Lemon OG to create the sweet sativa-leaning Strawberry Lemonade. Unsurprisingly, this strain is said to carry a flavor profile of strawberries and lemon with skunky undertones. 

",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0
Strawberry OG,"Breeder Cali Connection crossed a Bruce Banner #3 from Colorado with its own San Fernando Valley OG Kush F4 to create Strawberry OG (not to be confused with OG Strawberry) with strong strawberry and lemon flavors. 

Amsterdam Seed Center says the strain has THC levels greater than 20%.

",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
Strawberry Shortcake,"Not to be confused with the tasty dessert, the Dark Horse Genetics-bred Strawberry Shortcake is a cross of a J3 cut of their Juliet and Strawberry Diesel. 

This potent combination gives Strawberry Shortcake an aromatic blend of fuel and strawberries, which translates into a flavor that the breeder describes as “bubble-gum scented Jolly Ranchers” and “old funky cotton candy.” ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0
Strawnana,"Bred in Amsterdam by Reserva Privada -- a subdivision of DNA Genetics -- Strawberry Banana’s (also referred to as Strawnana) mother is a female Banana Kush from Crockett Family Farms crossed with a male Bubblegum selected from a pack of seeds originally bred by Serious Seeds. 

The end result is a frosty, resinous bud that’s notably easy to grow in virtually any environment, both indoors and outdoors. 

The strain has won several awards, including 1st Sativa Flower at the 2015 High Times Cannabis Cup, and 1st Judges Choice at Cannabis Cup Brazil in 2016. 

",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
Sugar Cookie,"Sugar Cookie is a flavorful cultivar whose origins are shrouded in a cloud of mystery.

Some believe this resin-covered bud descended from the Girl Scout Cookies family, which would make its birthplace either Northern or Southern California, the home state of its parent strain. 

However, Sugar Cookie was named by Oregon Green Seed’s breeder for its cookie-like flavor and a glistening coat of THC-filled trichomes. The strain descends from a three-way cross between Crystal Gayle, Blue Hawaiian and Sensi Star to produce a nostril-pleasing aroma and matching flavors of brown sugar, vanilla and blueberry.

",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
Sugar Kush,"Sugar Kush was created by breeders at Netherlands-based Dizzy Duck Seeds, who combined Kandy Kush (an OG Kush descendent) and Hash Plant with Northern Lights #1 to create a particularly resinous strain. The breeders succeeded, as Sugar Kush was named for its buds sparkling layer of trichomes.
",0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0
Sundae Driver,"Sundae Driver is a 2018 creation by the breeders at Cannarado Genetics in Colorado. A cross of FPOG (also called Fruity Pebbles OG) and Grape Pie, Sundae Driver favors a creamy, grape flavor and matching aromas. 

Sundae Driver’s potency and terpene palette won votes for one of the best strains of 2018 by High Times magazine.

",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
Sunset Sherbert,"Also known as Sherbert or Sunset Sherbert, this strain is an Indica-leaning hybrid that crosses a female GSC (Girl Scout Cookies) with a Pink Panties male.

Sherbert was accidentally produced in San Francisco Bay when Mr. Sherbinski introduced a male Pink Panties into a room of GSC he was growing at his grandmother's house.

Sherbet was the 3rd-place winner at the 2017 Amsterdam Cannabis Cup for best Coffeeshop Flower.",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0
Super Blue Dream,"Super Blue Dream is thought to be a cross of Blue Dream and Super Silver Haze created by an unknown breeder. It features a lemon berry taste with a matching sweet, somewhat herbal scent, according to sources online.  
",0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
Super Lemon Haze,"Super Lemon Haze (SLH) is a Sativa-dominant hybrid that resulted from crossing a Lemon Skunk with Green House Seed Company’s Super Silver Haze. 

The winner of several awards -- including 1st Place at the 2008 and 2009 High Times Cannabis Cups -- Super Lemon Haze grows tall with long, dense branches of buds that turn white with crystal-like resin — especially in a highly controlled indoor environment. 

Super Lemon Haze was tested by Green House at 19.33% THC, 0.31% CBD and 1.15% CBN.
The seed company reports the high CBN count was inherited from the strain’s Super Silver Haze parent. 


",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0
Superman OG,"This Kush strain is a cross of Tahoe OG with Bubba Kush that delivers a knockout punch, according to the breeder. It has a strong Skunk scent and pungent taste. Due to its all-around super strength, Superman OG is not recommended for novice consumers.

",0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0
Super Silver Haze,"Super Silver Haze is a Sativa-dominant hybrid from Amsterdam’s Green House Seed Company.

Its name once belonged to a plant from breeders Scott Blakey, aka Shantibaba; Howard Marks, aka Mr. Nice; and Neville Schoenmaker, who retooled the strain and called it Silver Haze after leaving the seed company. 

Green House reports the current version of the strain is the result of crossing Shiva with Northern Lights #5, donated by breeder Sam the Skunkman. The strain earned three successive 1st Place Awards at High Times’ Cannabis Cup -- 1st Hydro in 1998, and 1st Place overall in 1998 and 1999.

The seed company reports the strain has an instantly recognizable, spicy-peppery terpene profile and a strong, fast-acting Sativa-like effect. It tested  at 19.11% THC, 0.17% CBD and 0.74% CBN. It’s recommended for treating pain and stimulating appetite. ",0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
Super Sour Diesel,"Super Sour Diesel was created when breeders at Reservoir Seeds pollinated a Super Silver Haze female with pollen from Sour Diesel. 

Super Sour Diesel F1 hybrid seeds were only released once, so phenotypes are likely to be available as clones, though it’s possible a limited amount of seeds may be idling in a collector’s chest.

Advanced indoor and outdoor breeders can nurture the strain to heights of more than 6 feet, and it develops long, thin leaves for which Sativa plants are known. 

The best indoor yields are reported to result from a gentle touch, using Sea of Green (SOG) methods and other low-stress training techniques. With training, the plant is reported to produce between 1.25 to 1.75 pounds of flower per 1,000 watts of light. 

The strain won the first place at the IC420 Growers Cup in both 2009 and 2010.",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0
Sweet Tooth,"Sweet Tooth is an Indica-dominant hybrid of Afghani, Nepalese, and Hawaiian landraces from Dutch seed bank Barney’s Farm. Winner of first place at the People’s Cup and first place overall at High Times Cannabis Cup in 2000 and 2001, respectively, Sweet Tooth is reported by Barney’s Farm to deliver calming, mood-boosting effects and a prominent, sweet grapefruit flavor.

",0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
Tahoe OG,"Tahoe OG was created in the Lake Tahoe/Mammoth region by California breeder Ganja Guru, who crossed OG Kush phenotypes to achieve one of the most potent phenos possible. 

The Tahoe strain contains all the excellence of its Kush heritage and its origin has been a source of confusion among breeders.

Several online sources report Tahoe was developed in the 1980s, but that timeframe is inconsistent with the 1992 emergence of OG Kush -- of which Tahoe OG is a phenotype. In fact, recent genetic testing confirmed certain Tahoe cuts are related to OG Kush.

OG Kush appeared when breeder Matt “Bubba” Burger brought his Florida-grown strain to new, indoor settings engineered by California’s JoshD of JoshD Farms. The OG stood for “original,” and indicated the strain was part of the ’92 cut grown by Burger and his team. 

From there, Ganja Guru moved a step further with Tahoe OG, selecting phenotypes based on THC levels and trichome density.

Tahoe OG grows short and squat, reaching heights of 4 feet in 8-9 weeks of indoor growing. Advanced growers should harvest from the top down, allowing lower buds to gain more light exposure. 

The strain reeks long before cutting, with alpha-Pinene and humulene contributing to its signature Kush aroma. 

Its desirability earned the cultivar 3rd place for Best Indica at the 2011 Cannabis Cup.
",0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0
Tangerine,"Tangerine (not to be confused with Tangie, Tangerine Dream, or Tangerine Kush) is a backcross of CH9 Aroma created by the team at CH9 Female Seeds. This rare, discontinued strain descends from Jack Herer and a so-called Ed Rosenthal Super Bud, a blend of Afghani, Hindu, Mexican, Thai, and African landrace strains. Tangerine features a tropical fruit taste and distinctly tangerine aroma, according to the breeder. 
",0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0
